Paper_ID,DOI,Role,Figure_number,PDF_page,Figure_types,Caption_excerpt,Caption_word_count,Source_status,Panel_count_estimated,Column_span,Text_density
P071,10.1109/tmech.2026.3658866,A,17,10,UNCLASSIFIED,Cartesian velocity profiles generated by the GPDMP,7,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P072,10.1109/tmech.2023.3235906,A,1,3,UNCLASSIFIED,Vehicle dynamic and kinematic states representation along the,8,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P072,10.1109/tmech.2023.3235906,A,2,3,UNCLASSIFIED,shows the proposed control scheme considering that,7,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P072,10.1109/tmech.2023.3235906,A,3,4,UNCLASSIFIED,"depicts a general ANFIS structure, where blue-ﬁlled",7,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P072,10.1109/tmech.2023.3235906,A,4,9,QUANTITATIVE_RESULT,Comparison in terms of the RMSE index between the TS-,10,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P072,10.1109/tmech.2023.3235906,A,5,10,UNCLASSIFIED,"Planned references vxr , wzr and tracking performed by the",10,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P072,10.1109/tmech.2023.3235906,A,6,10,UNCLASSIFIED,Smooth control actions applied to the simulated vehicle.,8,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P072,10.1109/tmech.2023.3235906,A,7,10,UNCLASSIFIED,T rajectory tracking response in terms of the longitudinal velocity,10,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P072,10.1109/tmech.2023.3235906,A,8,10,PROBLEM; SCENARIO; QUANTITATIVE_RESULT,presents a comparison of the SoC in both scenarios.,9,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P072,10.1109/tmech.2023.3235906,A,9,11,QUANTITATIVE_RESULT,Lateral ye and heading θe errors comparison.,7,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P073,10.1109/tmech.2022.3142756,A,1,3,UNCLASSIFIED,Flow chart of the proposed CPP method,7,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P073,10.1109/tmech.2022.3142756,A,2,3,SENSITIVITY,Positioning and orientation parameters of the scanner.,7,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P073,10.1109/tmech.2022.3142756,A,3,3,UNCLASSIFIED,The eﬀect of the incident angle on sensor uncertainty.,9,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P073,10.1109/tmech.2022.3142756,A,4,4,UNCLASSIFIED,Schematic diagram of viewpoints initialization (a),6,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P073,10.1109/tmech.2022.3142756,A,5,4,UNCLASSIFIED,Schematic diagram of the optical sensor inspection,7,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P073,10.1109/tmech.2022.3142756,A,6,8,SCENARIO,The measurement uncertainty heatmap of the door,7,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P073,10.1109/tmech.2022.3142756,A,7,8,UNCLASSIFIED,(a) and Fig. 7 (b) showed the poses and sequences,10,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,2,UNKNOWN,UNKNOWN
P073,10.1109/tmech.2022.3142756,A,8,9,UNCLASSIFIED,Optical inspection system for the ﬂange case,7,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P073,10.1109/tmech.2022.3142756,A,9,9,UNCLASSIFIED,Optimal viewpoints of the ﬂange (a) benchmark,7,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P073,10.1109/tmech.2022.3142756,A,10,9,UNCLASSIFIED,(a) and Fig. 10 (b) show the measurement uncer-,9,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,2,UNKNOWN,UNKNOWN
P074,10.1109/tmech.2025.3592930,A,1,3,UNCLASSIFIED,Microrobot system with the 12 × 12 planar circular microcoil,10,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P074,10.1109/tmech.2025.3592930,A,2,3,UNCLASSIFIED,Circuit driver diagram.,3,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P074,10.1109/tmech.2025.3592930,A,3,5,UNCLASSIFIED,Motion diagram of microrobot.,4,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P074,10.1109/tmech.2025.3592930,A,4,5,UNCLASSIFIED,T ake motion diagram. (The purple arrow shows the direction of,11,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P074,10.1109/tmech.2025.3592930,A,5,6,METHOD_FRAMEWORK,Navigation motion framework in this article.,6,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P074,10.1109/tmech.2025.3592930,A,6,7,PROBLEM; SCENARIO,"Experimental process diagram of Case 1, Case 2, and Case 3. All three cases represent different task execution scenarios in static",21,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P074,10.1109/tmech.2025.3592930,A,7,7,UNCLASSIFIED,Distance between two magnetic microrobots. (a) Case 1. (b) Case 2. (c) Case 3.,14,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,3,UNKNOWN,UNKNOWN
P074,10.1109/tmech.2025.3592930,A,8,8,UNCLASSIFIED,Shortest distance of a magnetic microrobot from the static obstacles. (a) Case 1. (b) Case 2. (c) Case 3.,19,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,3,UNKNOWN,UNKNOWN
P074,10.1109/tmech.2025.3592930,A,9,8,QUANTITATIVE_RESULT,Result was obtained by two micro-robots using the AGDQN,9,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P074,10.1109/tmech.2025.3592930,A,10,9,UNCLASSIFIED,Experimental process diagram of Case 4 and Case 5. Cases 4 and 5 demonstrate the task execution of three magnetic microrobots,21,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P074,10.1109/tmech.2025.3592930,A,11,9,UNCLASSIFIED,Distance between two magnetic microrobots of Case 4.,8,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P074,10.1109/tmech.2025.3592930,A,12,9,UNCLASSIFIED,Shortest distance of a magnetic microrobot from the static,9,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P074,10.1109/tmech.2025.3592930,A,13,9,UNCLASSIFIED,Distance between two magnetic microrobots of Case 5.,8,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P074,10.1109/tmech.2025.3592930,A,14,9,UNCLASSIFIED,Shortest distance of a magnetic microrobot from the static,9,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P075,10.1109/tmech.2025.3570573,A,1,4,TRAJECTORY,"System diagram of the proposed path planning method. After setting the task’s start and end points, our algorithm optimizes the dynamic",21,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P075,10.1109/tmech.2025.3570573,A,2,8,PROBLEM; SCENARIO,2-D experimental scenarios. (a) Narrow Passage (NP). (b),8,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,2,UNKNOWN,UNKNOWN
P075,10.1109/tmech.2025.3570573,A,3,9,QUANTITATIVE_RESULT,"Experimental results for Just-in-time veriﬁcation. MaxTime is the planner’s maximum allotted planning time. (a), (c), and (e) depict test",19,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,3,UNKNOWN,UNKNOWN
P075,10.1109/tmech.2025.3570573,A,4,10,QUANTITATIVE_RESULT,"Results of real robot experiments. Fig. (a) shows the GPIT start and end points, while Fig. (b) shows the optimized end conﬁguration by",23,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,2,UNKNOWN,UNKNOWN
P076,10.1109/tmech.2021.3090838,A,1,2,UNCLASSIFIED,Schematic of concept: a soft continuum robot for blood suction,10,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P076,10.1109/tmech.2021.3090838,A,2,3,REAL_WORLD,Layout of the soft continuum robot and prototype assembly .,10,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P076,10.1109/tmech.2021.3090838,A,3,3,UNCLASSIFIED,(a) Geometric transformation between actuation space and,7,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P076,10.1109/tmech.2021.3090838,A,4,6,TRAJECTORY,Conceptual schematic of trajectory tracking of the verticalized-,8,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P076,10.1109/tmech.2021.3090838,A,5,6,TRAJECTORY; QUANTITATIVE_RESULT,Simulation performance of tip path planning.,6,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P076,10.1109/tmech.2021.3090838,A,6,7,UNCLASSIFIED,Block scheme of the visual feedback controller for the soft,10,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P076,10.1109/tmech.2021.3090838,A,7,7,UNCLASSIFIED,(a) Experiment setup. (b) Image-based 3-D reconstruction.,7,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,2,UNKNOWN,UNKNOWN
P076,10.1109/tmech.2021.3090838,A,8,8,UNCLASSIFIED,Experiment on different trajectories of the robot tip at various speeds. (a) Oval. (b) Square. (c) Eight. (d) Heart. (e) Character “polytechnic. ”,23,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,5,UNKNOWN,UNKNOWN
P076,10.1109/tmech.2021.3090838,A,9,9,TRAJECTORY; QUALITATIVE_RESULT; QUANTITATIVE_RESULT,"Performance of different tip linear velocities in the same desired tip path: snapshots, 3-D view, and velocities.",17,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P076,10.1109/tmech.2021.3090838,A,10,9,TRAJECTORY,Video screenshot: clearing the ﬂuid on a circular trajectory .,10,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P076,10.1109/tmech.2021.3090838,A,11,10,TRAJECTORY,Path planning for suction. (a) RGB image. (b) Color-based,9,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,2,UNKNOWN,UNKNOWN
P076,10.1109/tmech.2021.3090838,A,12,10,QUANTITATIVE_RESULT,"and the supplementary videos, and the results conﬁrm",8,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P076,10.1109/tmech.2021.3090838,A,13,11,QUANTITATIVE_RESULT,"Comparison of the replicated bendable suction tool, the rigid",9,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P076,10.1109/tmech.2021.3090838,A,14,11,UNCLASSIFIED,"Tip of a suction tool (Image: Intuitive Surgical, Inc.); CAD",10,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P077,10.1109/tnnls.2021.3056046,A,1,2,UNCLASSIFIED,Intuition.,1,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P077,10.1109/tnnls.2021.3056046,A,2,3,UNCLASSIFIED,"State uncertainty propagated through DQN. The red region (left) represents bounded state uncertainty (an ℓ∞ -ball) around the observed state, sadv.",21,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P077,10.1109/tnnls.2021.3056046,A,3,4,UNCLASSIFIED,"Illustration of -ball, Bp(s, ),f o r n = 2. Let  =[ ϵ1,ϵ 2]. Depending",16,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P077,10.1109/tnnls.2021.3056046,A,4,5,SYSTEM_OVERVIEW; ROBUSTNESS,"System Architecture. During online execution, an agent observes a state, sadv, corrupted by an adversary or noise process (constrained to sadv ∈",22,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P077,10.1109/tnnls.2021.3056046,A,5,8,UNCLASSIFIED,"Increase of conservatism with ϵrob. An agent (orange) following the CARRL policy avoids a dynamic, noncooperative obstacl e (blue) that is observed",22,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P077,10.1109/tnnls.2021.3056046,A,6,8,ROBUSTNESS,shows that the nominal DQN policy is not robust,9,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P077,10.1109/tnnls.2021.3056046,A,7,10,QUANTITATIVE_RESULT; ROBUSTNESS,Results on Cartpole. CARRL recovers performance (measured by reward received) by adding robustness under v arious magnitudes of adversarial (a),20,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P077,10.1109/tnnls.2021.3056046,A,8,10,UNCLASSIFIED,"Adversary and Defense in Atari Pong. At each timestep, given the true state (the past four 210 × 160 grayscale image frames), the adversary ﬁnds the",26,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P077,10.1109/tnnls.2021.3056046,A,9,11,QUANTITATIVE_RESULT; ROBUSTNESS,Results on Atari Pong. CARRL recovers performance (measured by re ward received) by adding robustness under various magnitudes of pixel,20,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P077,10.1109/tnnls.2021.3056046,A,10,12,ROBUSTNESS,Robustness to Adversarial Behavior. Each curve shows a different magnitude of adversarial behavior of another agent in the collision avoidance task.,21,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P077,10.1109/tnnls.2021.3056046,A,11,12,UNCLASSIFIED,"Greedy convex bounds versus LP . Using efﬁcient but greedy bounds on th e adversarial polytope, CARRL’s action-selection produces similar",20,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P078,10.1109/tnnls.2023.3247160,A,1,3,UNCLASSIFIED,Workflow of ALN-DSAC. LSTM/AL-DSAC denotes the DSAC with,8,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P078,10.1109/tnnls.2023.3247160,A,2,3,UNCLASSIFIED,Circle- and square-crossing simulators. Obstacles are randomly,7,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P078,10.1109/tnnls.2023.3247160,A,3,4,UNCLASSIFIED,,0,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P078,10.1109/tnnls.2023.3247160,A,4,6,UNCLASSIFIED,Architecture of LSTM-DSAC. (a) LSTM backpropagation.,6,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P078,10.1109/tnnls.2023.3247160,A,5,7,UNCLASSIFIED,Mechanism of AL-DSAC. (a) Mechanism for fast convergence of,9,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P078,10.1109/tnnls.2023.3247160,A,6,7,UNCLASSIFIED,Architecture of ALN-DSAC. (a) Prioritized sampling method-1,7,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P078,10.1109/tnnls.2023.3247160,A,7,10,METHOD_FRAMEWORK,"Network frameworks. The first framework is for LSTM-DSAC, while",9,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P078,10.1109/tnnls.2023.3247160,A,8,12,QUANTITATIVE_RESULT,"Training results. In (c), ALN-DSAC-1/5/10Delay denotes the novel data replay with one/five/ten delayed experiences. ALN-DSAC-NoPrioritizedData",15,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P078,10.1109/tnnls.2023.3247160,A,9,12,UNCLASSIFIED,Motion planning process (ALN-DSAC) in cases with five and ten obstacles.,11,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P078,10.1109/tnnls.2023.3247160,A,10,13,UNCLASSIFIED,Learned motion planning strategy.,4,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P079,10.1109/tnnls.2022.3191021,A,1,2,UNCLASSIFIED,Training a group of nine UR5 robot arms to reach the,11,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P079,10.1109/tnnls.2022.3191021,A,2,9,UNCLASSIFIED,Consensus error of the actor network with 6 agents. The setup for both methods are described in [33]. (a) With the,21,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P079,10.1109/tnnls.2022.3191021,A,3,9,UNCLASSIFIED,The joint positions of a UR5 robot arm.,8,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P079,10.1109/tnnls.2022.3191021,A,4,9,UNCLASSIFIED,The structure of the actor network. The fixed layers,9,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P079,10.1109/tnnls.2022.3191021,A,5,10,UNCLASSIFIED,The structure of the critic network. The fixed layers,9,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P079,10.1109/tnnls.2022.3191021,A,6,11,UNCLASSIFIED,Actor-critic based off-policy deep reinforcement learning and consensus-based distributed training with different numbers,13,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P079,10.1109/tnnls.2022.3191021,A,7,10,UNCLASSIFIED,as a baseline to compare with our consensus-based,8,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P079,10.1109/tnnls.2022.3191021,A,8,11,UNCLASSIFIED,"Interaction topology of 4, 6, 9 and 12 agents.",9,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P079,10.1109/tnnls.2022.3191021,A,9,10,QUANTITATIVE_RESULT,describes the average reward performance of three,7,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P079,10.1109/tnnls.2022.3191021,A,10,12,UNCLASSIFIED,"Interaction topology of 6 agents, with the Fiedler",8,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P079,10.1109/tnnls.2022.3191021,A,11,10,UNCLASSIFIED,and Fig. 12 reveal the variation of the consensus,9,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P079,10.1109/tnnls.2022.3191021,A,12,13,UNCLASSIFIED,Consensus error of the critic network with 6 UR5,9,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P079,10.1109/tnnls.2022.3191021,A,13,13,UNCLASSIFIED,Iteration steps versus Fiedler eigenvalues of the actor,8,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P079,10.1109/tnnls.2022.3191021,A,14,13,UNCLASSIFIED,Box plot of the number of times that each UR5 robot,11,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P079,10.1109/tnnls.2022.3191021,A,15,13,QUANTITATIVE_RESULT,Performance tests of consensus-based distributed,5,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P079,10.1109/tnnls.2022.3191021,A,16,12,UNCLASSIFIED,(a) represents the trajectories of the end effector of four,10,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P079,10.1109/tnnls.2022.3191021,A,17,14,UNCLASSIFIED,Average reward graph of 4 UR5 robot arms compared,9,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P079,10.1109/tnnls.2022.3191021,A,18,14,UNCLASSIFIED,(b). The potential bottleneck of using a centralized,8,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P080,10.1109/tnnls.2024.3350679,A,1,4,UNCLASSIFIED,Security and safety-critical learning-based collaborative control,6,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
P080,10.1109/tnnls.2024.3350679,A,2,9,UNCLASSIFIED,(a) Communication topology. (b) Experiment on three-UGV area,8,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,2,UNKNOWN,UNKNOWN
P080,10.1109/tnnls.2024.3350679,A,3,9,QUANTITATIVE_RESULT,Comparison of observation errors under resilient method in [11] and,10,AUTOMATED_CAPTION_CANDIDATE; human visual confirmation required,1,UNKNOWN,UNKNOWN
